customer_id,campaign_id,state,action,mdpreward,next_state
189,13,_Spend=142.12,22,-1,_Spend=70.88
189,13,_Spend=70.88,22,1,_Spend=213.01
189,13,_Spend=213.01,22,0,_Spend=213.01
189,13,_Spend=213.01,22,-1,_Spend=142.12
189,13,_Spend=142.12,22,-1,_Spend=70.88
189,8,_Spend=70.88,6,1,_Spend=213.01
189,8,_Spend=213.01,6,0,_Spend=213.01
189,8,_Spend=213.01,6,-1,_Spend=142.12
189,8,_Spend=142.12,6,0,_Spend=142.12
189,13,_Spend=142.12,22,-1,_Spend=81.57
189,13,_Spend=81.57,20,1,_Spend=99.38
189,28,_Spend=99.38,529,-1,_Spend=45.95
189,13,_Spend=45.95,20,-1,_Spend=35.26
189,13,_Spend=35.26,20,1,_Spend=78.01
189,13,_Spend=78.01,20,1,_Spend=135.0
189,13,_Spend=135.0,22,0,_Spend=135.0
189,13,_Spend=135.0,22,1,_Spend=170.62
189,13,_Spend=170.62,22,0,_Spend=170.62
189,13,_Spend=170.62,22,-1,_Spend=124.31
189,13,_Spend=124.31,22,1,_Spend=142.12
189,13,_Spend=142.12,22,-1,_Spend=133.93
189,13,_Spend=133.93,22,1,_Spend=170.62
189,28,_Spend=170.62,316,0,_Spend=170.62
189,28,_Spend=170.62,316,-1,_Spend=135.0
189,8,_Spend=135.0,6,0,_Spend=135.0
189,8,_Spend=135.0,6,-1,_Spend=133.93
189,8,_Spend=133.93,6,-1,_Spend=124.31
189,8,_Spend=124.31,6,1,_Spend=142.12
189,8,_Spend=142.12,6,0,_Spend=142.12
189,13,_Spend=142.12,22,1,_Spend=156.02
189,13,_Spend=156.02,960,-1,_Spend=42.39
189,13,_Spend=42.39,960,1,_Spend=78.01
189,13,_Spend=78.01,960,0,_Spend=78.01
189,13,_Spend=78.01,960,-1,_Spend=42.39
189,13,_Spend=42.39,960,1,_Spend=142.12
189,13,_Spend=142.12,22,1,_Spend=294.94
189,13,_Spend=294.94,22,0,_Spend=294.94
189,13,_Spend=294.94,22,-1,_Spend=133.93
189,13,_Spend=133.93,22,0,_Spend=133.93
189,13,_Spend=133.93,22,0,_Spend=133.93
189,8,_Spend=133.93,6,1,_Spend=294.94
189,8,_Spend=294.94,6,0,_Spend=294.94
189,8,_Spend=294.94,6,-1,_Spend=133.93
189,8,_Spend=133.93,6,-1,_Spend=35.62
189,13,_Spend=35.62,22,0,_Spend=35.62
189,13,_Spend=35.62,22,1,_Spend=213.01
189,13,_Spend=213.01,22,-1,_Spend=142.12
189,13,_Spend=142.12,22,1,_Spend=213.37
189,13,_Spend=213.37,22,0,_Spend=213.37
189,13,_Spend=213.37,1033,0,_Spend=213.37
189,26,_Spend=213.37,1033,-1,_Spend=35.62
189,8,_Spend=35.62,6,0,_Spend=35.62
189,8,_Spend=35.62,6,1,_Spend=213.37
189,8,_Spend=213.37,6,-1,_Spend=142.12
189,8,_Spend=142.12,6,1,_Spend=213.01
189,8,_Spend=213.01,6,-1,_Spend=124.31
189,29,_Spend=124.31,597,1,_Spend=131.44
189,29,_Spend=131.44,868,-1,_Spend=85.13
189,28,_Spend=85.13,492,0,_Spend=nan
191,26,_Spend=142.12,317,-1,_Spend=93.32
191,26,_Spend=93.32,783,-1,_Spend=78.01
191,26,_Spend=78.01,783,1,_Spend=142.12
191,26,_Spend=142.12,317,-1,_Spend=106.5
191,26,_Spend=106.5,514,1,_Spend=1320.79
191,26,_Spend=1320.79,357,-1,_Spend=106.5
191,8,_Spend=106.5,437,0,_Spend=nan
192,11,_Spend=149.24,1044,1,_Spend=149.25
192,11,_Spend=149.25,1044,-1,_Spend=78.01
192,11,_Spend=78.01,1099,0,_Spend=nan
194,8,_Spend=99.38,9,-1,_Spend=67.68
194,8,_Spend=67.68,9,1,_Spend=99.38
194,8,_Spend=99.38,9,0,_Spend=99.38
194,8,_Spend=99.38,9,0,_Spend=99.38
194,8,_Spend=99.38,9,1,_Spend=111.49
194,8,_Spend=111.49,9,-1,_Spend=99.38
194,8,_Spend=99.38,9,0,_Spend=99.38
194,8,_Spend=99.38,9,-1,_Spend=65.9
194,8,_Spend=65.9,9,1,_Spend=99.38
194,8,_Spend=99.38,9,1,_Spend=206.6
194,8,_Spend=206.6,9,-1,_Spend=99.38
194,8,_Spend=99.38,9,-1,_Spend=67.68
194,8,_Spend=67.68,9,1,_Spend=99.38
194,8,_Spend=99.38,9,1,_Spend=206.6
194,8,_Spend=206.6,9,-1,_Spend=99.38
194,8,_Spend=99.38,9,1,_Spend=111.49
194,8,_Spend=111.49,9,-1,_Spend=95.82
194,8,_Spend=95.82,6,1,_Spend=99.38
194,8,_Spend=99.38,9,1,_Spend=195.2
194,8,_Spend=195.2,6,-1,_Spend=81.57
194,8,_Spend=81.57,6,1,_Spend=99.38
194,8,_Spend=99.38,9,1,_Spend=191.99
194,8,_Spend=191.99,6,-1,_Spend=95.82
194,8,_Spend=95.82,6,1,_Spend=191.99
194,13,_Spend=191.99,22,0,_Spend=191.99
194,8,_Spend=191.99,6,-1,_Spend=142.12
194,13,_Spend=142.12,22,1,_Spend=1110.28
194,13,_Spend=1110.28,22,0,_Spend=1110.28
194,8,_Spend=1110.28,6,-1,_Spend=222.28
194,13,_Spend=222.28,21,-1,_Spend=45.95
194,13,_Spend=45.95,22,0,_Spend=45.95
194,8,_Spend=45.95,6,1,_Spend=221.56
194,13,_Spend=221.56,21,1,_Spend=416.75
194,8,_Spend=416.75,9,-1,_Spend=28.14
194,8,_Spend=28.14,90,1,_Spend=99.38
194,8,_Spend=99.38,9,-1,_Spend=67.68
194,8,_Spend=67.68,9,0,_Spend=67.68
194,13,_Spend=67.68,21,1,_Spend=99.38
194,13,_Spend=99.38,21,1,_Spend=142.12
194,13,_Spend=142.12,22,1,_Spend=191.99
194,13,_Spend=191.99,22,-1,_Spend=133.93
194,13,_Spend=133.93,22,1,_Spend=191.99
194,8,_Spend=191.99,6,-1,_Spend=133.93
194,8,_Spend=133.93,6,-1,_Spend=99.38
194,8,_Spend=99.38,9,-1,_Spend=35.26
194,8,_Spend=35.26,9,1,_Spend=67.68
194,8,_Spend=67.68,9,0,_Spend=67.68
194,13,_Spend=67.68,21,-1,_Spend=35.26
194,13,_Spend=35.26,21,1,_Spend=99.38
194,13,_Spend=99.38,21,-1,_Spend=37.4
194,13,_Spend=37.4,22,1,_Spend=63.76
194,13,_Spend=63.76,22,-1,_Spend=18.52
194,13,_Spend=18.52,22,1,_Spend=37.4
194,8,_Spend=37.4,6,-1,_Spend=18.52
194,8,_Spend=18.52,6,1,_Spend=63.76
194,8,_Spend=63.76,6,1,_Spend=312.74
194,13,_Spend=312.74,21,-1,_Spend=67.32
194,13,_Spend=67.32,21,1,_Spend=130.01
194,13,_Spend=130.01,22,0,_Spend=130.01
194,8,_Spend=130.01,6,-1,_Spend=99.38
194,8,_Spend=99.38,9,-1,_Spend=66.26
194,13,_Spend=66.26,21,1,_Spend=70.88
194,13,_Spend=70.88,21,0,_Spend=70.88
194,13,_Spend=70.88,21,1,_Spend=113.63
194,13,_Spend=113.63,21,-1,_Spend=99.38
194,13,_Spend=99.38,21,-1,_Spend=65.9
194,8,_Spend=65.9,9,1,_Spend=67.68
194,8,_Spend=67.68,9,-1,_Spend=60.2
194,13,_Spend=60.2,21,1,_Spend=65.9
194,13,_Spend=65.9,21,1,_Spend=66.26
194,13,_Spend=66.26,21,1,_Spend=85.13
194,13,_Spend=85.13,21,-1,_Spend=67.68
194,13,_Spend=67.68,21,1,_Spend=483.72
194,13,_Spend=483.72,22,-1,_Spend=135.0
194,13,_Spend=135.0,22,-1,_Spend=80.15
194,13,_Spend=80.15,22,0,_Spend=80.15
194,13,_Spend=80.15,22,0,_Spend=80.15
194,13,_Spend=80.15,22,0,_Spend=80.15
194,13,_Spend=80.15,22,0,_Spend=80.15
194,13,_Spend=80.15,22,0,_Spend=80.15
194,13,_Spend=80.15,22,1,_Spend=106.5
194,13,_Spend=106.5,22,1,_Spend=142.12
194,13,_Spend=142.12,22,-1,_Spend=88.69
194,13,_Spend=88.69,22,-1,_Spend=37.4
194,13,_Spend=37.4,22,1,_Spend=184.87
194,13,_Spend=184.87,22,1,_Spend=188.43
194,13,_Spend=188.43,22,-1,_Spend=37.4
194,8,_Spend=37.4,6,1,_Spend=483.72
194,8,_Spend=483.72,6,-1,_Spend=135.0
194,8,_Spend=135.0,6,-1,_Spend=80.15
194,8,_Spend=80.15,6,0,_Spend=80.15
194,8,_Spend=80.15,6,0,_Spend=80.15
194,8,_Spend=80.15,6,0,_Spend=80.15
194,8,_Spend=80.15,6,0,_Spend=80.15
194,8,_Spend=80.15,6,0,_Spend=80.15
194,8,_Spend=80.15,6,1,_Spend=188.43
194,8,_Spend=188.43,6,-1,_Spend=184.87
194,8,_Spend=184.87,6,-1,_Spend=99.38
194,8,_Spend=99.38,9,-1,_Spend=71.24
194,13,_Spend=71.24,161,0,_Spend=71.24
194,13,_Spend=71.24,161,0,_Spend=71.24
194,13,_Spend=71.24,161,-1,_Spend=66.26
194,13,_Spend=66.26,21,1,_Spend=83.35
194,13,_Spend=83.35,21,-1,_Spend=67.32
194,13,_Spend=67.32,21,1,_Spend=99.38
194,13,_Spend=99.38,21,1,_Spend=213.36
194,13,_Spend=213.36,22,0,_Spend=213.36
194,13,_Spend=213.36,22,0,_Spend=213.36
194,8,_Spend=213.36,6,0,_Spend=213.36
194,8,_Spend=213.36,6,-1,_Spend=130.01
194,13,_Spend=130.01,22,0,_Spend=130.01
194,8,_Spend=130.01,6,-1,_Spend=67.68
194,8,_Spend=67.68,9,0,_Spend=67.68
194,13,_Spend=67.68,21,0,_Spend=nan
195,8,_Spend=102.95,55,1,_Spend=148.18
195,27,_Spend=148.18,671,1,_Spend=338.39
195,8,_Spend=338.39,604,0,_Spend=338.39
195,8,_Spend=338.39,604,-1,_Spend=97.95
195,8,_Spend=97.95,604,-1,_Spend=56.99
195,13,_Spend=56.99,21,-1,_Spend=40.25
195,13,_Spend=40.25,21,1,_Spend=60.2
195,13,_Spend=60.2,21,1,_Spend=70.89
195,13,_Spend=70.89,21,-1,_Spend=70.88
195,13,_Spend=70.88,21,1,_Spend=184.87
195,11,_Spend=184.87,913,-1,_Spend=102.94
195,27,_Spend=102.94,864,-1,_Spend=102.59
195,30,_Spend=102.59,666,1,_Spend=338.03
195,8,_Spend=338.03,559,-1,_Spend=142.12
195,8,_Spend=142.12,1081,1,_Spend=213.36
195,13,_Spend=213.36,21,-1,_Spend=56.99
195,13,_Spend=56.99,21,0,_Spend=56.99
195,13,_Spend=56.99,21,1,_Spend=138.56
195,13,_Spend=138.56,21,-1,_Spend=59.49
195,27,_Spend=59.49,671,-1,_Spend=59.13
195,27,_Spend=59.13,671,1,_Spend=59.49
195,27,_Spend=59.49,671,-1,_Spend=59.13
195,8,_Spend=59.13,672,1,_Spend=59.49
195,8,_Spend=59.49,672,0,_Spend=59.49
195,8,_Spend=59.49,672,1,_Spend=105.44
195,13,_Spend=105.44,21,1,_Spend=111.49
195,13,_Spend=111.49,21,-1,_Spend=70.88
195,13,_Spend=70.88,21,-1,_Spend=63.76
195,27,_Spend=63.76,1088,0,_Spend=63.76
195,27,_Spend=63.76,1089,0,_Spend=nan
196,2,_Spend=338.03,559,-1,_Spend=145.69
196,2,_Spend=145.69,703,1,_Spend=255.39
196,2,_Spend=255.39,703,1,_Spend=518.63
196,26,_Spend=518.63,1048,-1,_Spend=246.49
196,2,_Spend=246.49,514,-1,_Spend=246.12
196,2,_Spend=246.12,514,-1,_Spend=63.76
196,2,_Spend=63.76,514,1,_Spend=142.12
196,26,_Spend=142.12,1048,1,_Spend=518.63
196,26,_Spend=518.63,1048,-1,_Spend=319.87
196,8,_Spend=319.87,532,1,_Spend=518.63
196,26,_Spend=518.63,1048,-1,_Spend=391.11
196,13,_Spend=391.11,21,1,_Spend=440.98
196,13,_Spend=440.98,21,1,_Spend=462.35
196,26,_Spend=462.35,1048,0,_Spend=462.35
196,13,_Spend=462.35,1025,1,_Spend=518.63
196,26,_Spend=518.63,1048,-1,_Spend=99.38
196,13,_Spend=99.38,21,1,_Spend=113.63
196,13,_Spend=113.63,21,1,_Spend=1022.64
196,13,_Spend=1022.64,21,-1,_Spend=45.95
196,13,_Spend=45.95,21,1,_Spend=296.36
196,8,_Spend=296.36,532,-1,_Spend=31.7
196,13,_Spend=31.7,21,1,_Spend=404.65
196,13,_Spend=404.65,21,0,_Spend=nan
197,8,_Spend=159.93,656,0,_Spend=159.93
197,8,_Spend=159.93,656,-1,_Spend=53.07
197,13,_Spend=53.07,22,0,_Spend=53.07
197,13,_Spend=53.07,22,0,_Spend=53.07
197,13,_Spend=53.07,22,1,_Spend=95.82
197,13,_Spend=95.82,22,-1,_Spend=67.32
197,13,_Spend=67.32,22,1,_Spend=142.12
197,13,_Spend=142.12,22,-1,_Spend=63.76
197,13,_Spend=63.76,22,-1,_Spend=28.14
197,13,_Spend=28.14,22,1,_Spend=133.93
197,13,_Spend=133.93,22,-1,_Spend=70.88
197,13,_Spend=70.88,23,0,_Spend=nan
200,8,_Spend=191.99,755,0,_Spend=nan
202,30,_Spend=231.17,541,-1,_Spend=70.88
202,30,_Spend=70.88,541,1,_Spend=106.5
202,8,_Spend=106.5,9,-1,_Spend=70.89
202,8,_Spend=70.89,9,0,_Spend=70.89
202,8,_Spend=70.89,9,0,_Spend=70.89
202,8,_Spend=70.89,9,1,_Spend=604.83
202,12,_Spend=604.83,819,-1,_Spend=234.38
202,12,_Spend=234.38,496,-1,_Spend=99.38
202,8,_Spend=99.38,9,0,_Spend=99.38
202,8,_Spend=99.38,9,-1,_Spend=70.89
202,8,_Spend=70.89,9,1,_Spend=106.5
202,8,_Spend=106.5,9,-1,_Spend=70.89
202,8,_Spend=70.89,9,1,_Spend=159.93
202,13,_Spend=159.93,601,-1,_Spend=71.24
202,13,_Spend=71.24,22,0,_Spend=71.24
202,13,_Spend=71.24,22,1,_Spend=78.01
202,8,_Spend=78.01,9,1,_Spend=99.38
202,8,_Spend=99.38,9,0,_Spend=99.38
202,8,_Spend=99.38,9,-1,_Spend=70.89
202,8,_Spend=70.89,9,1,_Spend=110.07
202,12,_Spend=110.07,466,0,_Spend=110.07
202,12,_Spend=110.07,466,1,_Spend=159.93
202,13,_Spend=159.93,601,1,_Spend=1493.9
202,12,_Spend=1493.9,526,-1,_Spend=71.24
202,13,_Spend=71.24,22,1,_Spend=109.0
202,13,_Spend=109.0,22,1,_Spend=849.2
202,12,_Spend=849.2,492,-1,_Spend=106.5
202,8,_Spend=106.5,9,-1,_Spend=70.89
202,8,_Spend=70.89,9,1,_Spend=71.24
202,13,_Spend=71.24,22,0,_Spend=71.24
202,13,_Spend=71.24,22,1,_Spend=106.5
202,8,_Spend=106.5,9,-1,_Spend=70.89
202,8,_Spend=70.89,9,0,_Spend=nan
203,13,_Spend=448.82,24,-1,_Spend=37.4
203,13,_Spend=37.4,23,1,_Spend=142.12
203,13,_Spend=142.12,24,0,_Spend=nan
204,26,_Spend=70.88,350,1,_Spend=88.69
204,26,_Spend=88.69,377,-1,_Spend=42.39
204,26,_Spend=42.39,1031,0,_Spend=42.39
204,26,_Spend=42.39,1031,1,_Spend=213.36
204,8,_Spend=213.36,805,-1,_Spend=124.31
204,8,_Spend=124.31,705,1,_Spend=170.62
204,26,_Spend=170.62,316,0,_Spend=170.62
204,26,_Spend=170.62,316,0,_Spend=170.62
204,26,_Spend=170.62,316,0,_Spend=170.62
204,26,_Spend=170.62,316,-1,_Spend=123.6
204,8,_Spend=123.6,705,-1,_Spend=37.4
204,30,_Spend=37.4,351,1,_Spend=88.69
204,8,_Spend=88.69,674,0,_Spend=88.69
204,8,_Spend=88.69,674,0,_Spend=88.69
204,8,_Spend=88.69,674,0,_Spend=nan
205,8,_Spend=102.95,94,1,_Spend=124.31
205,8,_Spend=124.31,7,-1,_Spend=106.5
205,8,_Spend=106.5,7,-1,_Spend=103.65
205,8,_Spend=103.65,8,1,_Spend=181.31
205,8,_Spend=181.31,8,-1,_Spend=106.5
205,8,_Spend=106.5,7,-1,_Spend=102.94
205,8,_Spend=102.94,94,1,_Spend=106.5
205,8,_Spend=106.5,7,1,_Spend=145.33
205,8,_Spend=145.33,8,-1,_Spend=102.95
205,8,_Spend=102.95,94,1,_Spend=190.21
205,8,_Spend=190.21,8,-1,_Spend=146.75
205,8,_Spend=146.75,8,1,_Spend=429.93
205,8,_Spend=429.93,8,-1,_Spend=387.9
205,8,_Spend=387.9,8,-1,_Spend=127.88
205,8,_Spend=127.88,8,-1,_Spend=93.68
205,8,_Spend=93.68,8,1,_Spend=106.5
205,8,_Spend=106.5,7,1,_Spend=468.76
205,8,_Spend=468.76,623,-1,_Spend=28.14
205,8,_Spend=28.14,7,1,_Spend=1253.11
205,8,_Spend=1253.11,8,-1,_Spend=142.12
205,8,_Spend=142.12,7,-1,_Spend=137.85
205,8,_Spend=137.85,8,1,_Spend=200.9
205,8,_Spend=200.9,8,1,_Spend=889.08
205,8,_Spend=889.08,8,0,_Spend=nan
206,8,_Spend=78.01,9,1,_Spend=99.02
206,8,_Spend=99.02,9,-1,_Spend=28.14
206,8,_Spend=28.14,9,0,_Spend=nan
207,29,_Spend=106.5,458,1,_Spend=340.53
207,29,_Spend=340.53,674,-1,_Spend=106.5
207,26,_Spend=106.5,1006,-1,_Spend=88.69
207,29,_Spend=88.69,674,1,_Spend=106.5
207,26,_Spend=106.5,1006,1,_Spend=124.31
207,29,_Spend=124.31,597,0,_Spend=124.31
207,29,_Spend=124.31,985,-1,_Spend=28.14
207,29,_Spend=28.14,982,1,_Spend=99.02
207,29,_Spend=99.02,982,-1,_Spend=28.14
207,29,_Spend=28.14,982,0,_Spend=28.14
207,29,_Spend=28.14,982,0,_Spend=28.14
207,29,_Spend=28.14,982,0,_Spend=28.14
207,29,_Spend=28.14,982,0,_Spend=28.14
207,29,_Spend=28.14,982,1,_Spend=369.03
207,29,_Spend=369.03,982,-1,_Spend=138.56
207,29,_Spend=138.56,619,-1,_Spend=124.31
207,29,_Spend=124.31,985,-1,_Spend=106.5
207,29,_Spend=106.5,674,1,_Spend=138.56
207,29,_Spend=138.56,619,-1,_Spend=131.44
207,29,_Spend=131.44,868,-1,_Spend=106.5
207,29,_Spend=106.5,458,-1,_Spend=88.69
207,29,_Spend=88.69,674,1,_Spend=106.51
207,29,_Spend=106.51,448,-1,_Spend=88.69
207,29,_Spend=88.69,674,1,_Spend=440.98
207,29,_Spend=440.98,445,-1,_Spend=124.31
207,29,_Spend=124.31,985,1,_Spend=159.93
207,26,_Spend=159.93,407,-1,_Spend=88.69
207,29,_Spend=88.69,674,0,_Spend=88.69
207,29,_Spend=88.69,674,1,_Spend=113.63
207,29,_Spend=113.63,445,1,_Spend=131.44
207,29,_Spend=131.44,785,-1,_Spend=124.31
207,29,_Spend=124.31,674,-1,_Spend=88.69
207,29,_Spend=88.69,674,0,_Spend=88.69
207,29,_Spend=88.69,674,1,_Spend=106.5
207,29,_Spend=106.5,458,0,_Spend=106.5
207,29,_Spend=106.5,868,0,_Spend=106.5
207,26,_Spend=106.5,870,-1,_Spend=88.69
207,29,_Spend=88.69,674,0,_Spend=88.69
207,29,_Spend=88.69,674,0,_Spend=88.69
207,29,_Spend=88.69,674,1,_Spend=106.5
207,13,_Spend=106.5,22,1,_Spend=142.12
207,13,_Spend=142.12,22,1,_Spend=195.2
207,13,_Spend=195.2,22,-1,_Spend=124.31
207,13,_Spend=124.31,22,-1,_Spend=74.45
207,13,_Spend=74.45,22,1,_Spend=88.69
207,29,_Spend=88.69,674,1,_Spend=192.0
207,13,_Spend=192.0,22,1,_Spend=195.2
207,13,_Spend=195.2,22,-1,_Spend=106.5
207,13,_Spend=106.5,22,1,_Spend=113.63
207,13,_Spend=113.63,22,0,_Spend=113.63
207,13,_Spend=113.63,22,1,_Spend=393.61
207,13,_Spend=393.61,22,-1,_Spend=113.62
207,13,_Spend=113.62,22,1,_Spend=113.63
207,13,_Spend=113.63,22,-1,_Spend=74.45
207,13,_Spend=74.45,22,1,_Spend=142.12
207,13,_Spend=142.12,22,-1,_Spend=113.63
207,29,_Spend=113.63,445,1,_Spend=131.44
207,29,_Spend=131.44,785,-1,_Spend=106.5
207,29,_Spend=106.5,868,0,_Spend=106.5
207,26,_Spend=106.5,870,1,_Spend=142.12
207,13,_Spend=142.12,22,0,_Spend=142.12
207,13,_Spend=142.12,22,-1,_Spend=135.0
207,13,_Spend=135.0,22,-1,_Spend=113.63
207,13,_Spend=113.63,22,1,_Spend=116.83
207,13,_Spend=116.83,22,-1,_Spend=113.63
207,13,_Spend=113.63,22,1,_Spend=369.74
207,13,_Spend=369.74,22,-1,_Spend=113.63
207,13,_Spend=113.63,22,0,_Spend=113.63
207,13,_Spend=113.63,22,0,_Spend=113.63
207,29,_Spend=113.63,445,1,_Spend=131.44
207,29,_Spend=131.44,785,0,_Spend=131.44
207,29,_Spend=131.44,785,-1,_Spend=106.51
207,29,_Spend=106.51,868,0,_Spend=106.51
207,26,_Spend=106.51,870,1,_Spend=124.32
207,29,_Spend=124.32,597,1,_Spend=149.24
207,13,_Spend=149.24,22,-1,_Spend=113.63
207,13,_Spend=113.63,22,1,_Spend=149.25
207,13,_Spend=149.25,22,-1,_Spend=113.63
207,13,_Spend=113.63,22,0,_Spend=113.63
207,13,_Spend=113.63,22,-1,_Spend=106.5
207,29,_Spend=106.5,458,1,_Spend=113.63
207,29,_Spend=113.63,445,1,_Spend=167.05
207,29,_Spend=167.05,785,-1,_Spend=131.43
207,29,_Spend=131.43,785,-1,_Spend=106.51
207,29,_Spend=106.51,868,0,_Spend=106.51
207,26,_Spend=106.51,870,1,_Spend=113.63
207,13,_Spend=113.63,22,0,_Spend=113.63
207,13,_Spend=113.63,22,-1,_Spend=113.62
207,13,_Spend=113.62,22,0,_Spend=113.62
207,13,_Spend=113.62,22,-1,_Spend=110.06
207,8,_Spend=110.06,1002,0,_Spend=110.06
207,26,_Spend=110.06,1006,1,_Spend=340.53
207,29,_Spend=340.53,674,-1,_Spend=85.13
207,29,_Spend=85.13,597,1,_Spend=138.56
207,29,_Spend=138.56,619,-1,_Spend=124.31
207,29,_Spend=124.31,985,0,_Spend=124.31
207,29,_Spend=124.31,985,0,_Spend=124.31
207,29,_Spend=124.31,985,0,_Spend=nan
208,8,_Spend=162.43,11,1,_Spend=248.98
208,8,_Spend=248.98,11,-1,_Spend=35.62
208,8,_Spend=35.62,11,1,_Spend=45.95
208,8,_Spend=45.95,11,-1,_Spend=35.62
208,8,_Spend=35.62,11,0,_Spend=35.62
208,8,_Spend=35.62,11,1,_Spend=85.13
208,11,_Spend=85.13,913,-1,_Spend=70.88
208,11,_Spend=70.88,669,1,_Spend=131.44
208,11,_Spend=131.44,913,1,_Spend=360.13
208,11,_Spend=360.13,669,-1,_Spend=248.99
208,8,_Spend=248.99,11,0,_Spend=nan
209,8,_Spend=142.12,8,0,_Spend=142.12
209,8,_Spend=142.12,8,0,_Spend=142.12
209,8,_Spend=142.12,8,0,_Spend=142.12
209,8,_Spend=142.12,8,-1,_Spend=78.01
209,7,_Spend=78.01,691,1,_Spend=124.31
209,8,_Spend=124.31,8,1,_Spend=177.74
209,8,_Spend=177.74,8,-1,_Spend=49.51
209,13,_Spend=49.51,21,1,_Spend=142.12
209,8,_Spend=142.12,8,-1,_Spend=31.7
209,13,_Spend=31.7,21,1,_Spend=142.12
209,8,_Spend=142.12,8,-1,_Spend=63.41
209,13,_Spend=63.41,21,1,_Spend=70.89
209,13,_Spend=70.89,21,1,_Spend=199.12
209,13,_Spend=199.12,23,-1,_Spend=117.19
209,13,_Spend=117.19,23,-1,_Spend=70.88
209,13,_Spend=70.88,21,-1,_Spend=45.95
209,13,_Spend=45.95,21,1,_Spend=142.12
209,8,_Spend=142.12,8,-1,_Spend=42.39
209,13,_Spend=42.39,1065,1,_Spend=63.41
209,13,_Spend=63.41,21,1,_Spend=106.5
209,13,_Spend=106.5,21,1,_Spend=142.12
209,8,_Spend=142.12,8,-1,_Spend=63.4
209,13,_Spend=63.4,21,-1,_Spend=49.51
209,13,_Spend=49.51,21,1,_Spend=426.73
209,8,_Spend=426.73,8,0,_Spend=nan
210,8,_Spend=141.06,7,-1,_Spend=42.39
210,8,_Spend=42.39,85,-1,_Spend=7.48
210,8,_Spend=7.48,7,1,_Spend=10.33
210,8,_Spend=10.33,7,1,_Spend=41.32
210,8,_Spend=41.32,7,1,_Spend=63.76
210,8,_Spend=63.76,902,-1,_Spend=53.07
210,8,_Spend=53.07,7,-1,_Spend=35.26
210,8,_Spend=35.26,7,0,_Spend=35.26
210,8,_Spend=35.26,7,0,_Spend=35.26
210,8,_Spend=35.26,7,1,_Spend=42.39
210,8,_Spend=42.39,85,1,_Spend=124.31
210,8,_Spend=124.31,7,-1,_Spend=63.76
210,8,_Spend=63.76,902,0,_Spend=nan
212,8,_Spend=71.24,598,0,_Spend=71.24
212,8,_Spend=71.24,598,1,_Spend=84.78
212,13,_Spend=84.78,21,1,_Spend=106.5
212,13,_Spend=106.5,21,1,_Spend=782.22
212,13,_Spend=782.22,21,-1,_Spend=117.19
212,13,_Spend=117.19,21,0,_Spend=117.19
212,13,_Spend=117.19,21,-1,_Spend=53.07
212,13,_Spend=53.07,20,1,_Spend=88.7
212,13,_Spend=88.7,454,0,_Spend=88.7
212,13,_Spend=88.7,454,-1,_Spend=88.69
212,13,_Spend=88.69,454,1,_Spend=88.7
212,13,_Spend=88.7,454,1,_Spend=213.36
212,13,_Spend=213.36,21,-1,_Spend=84.78
212,13,_Spend=84.78,21,0,_Spend=84.78
212,13,_Spend=84.78,21,0,_Spend=84.78
212,13,_Spend=84.78,21,0,_Spend=84.78
212,13,_Spend=84.78,21,0,_Spend=84.78
212,13,_Spend=84.78,21,-1,_Spend=76.94
212,13,_Spend=76.94,21,-1,_Spend=57.0
212,13,_Spend=57.0,21,0,_Spend=57.0
212,13,_Spend=57.0,21,0,_Spend=57.0
212,13,_Spend=57.0,21,0,_Spend=57.0
212,13,_Spend=57.0,21,0,_Spend=57.0
212,13,_Spend=57.0,21,1,_Spend=340.52
212,13,_Spend=340.52,21,-1,_Spend=117.19
212,13,_Spend=117.19,21,-1,_Spend=106.5
212,13,_Spend=106.5,20,0,_Spend=106.5
212,13,_Spend=106.5,20,1,_Spend=124.31
212,13,_Spend=124.31,20,1,_Spend=213.36
212,11,_Spend=213.36,759,0,_Spend=213.36
212,13,_Spend=213.36,21,0,_Spend=213.36
212,13,_Spend=213.36,21,-1,_Spend=65.18
212,8,_Spend=65.18,902,1,_Spend=1009.83
212,13,_Spend=1009.83,21,-1,_Spend=106.51
212,13,_Spend=106.51,21,-1,_Spend=67.32
212,8,_Spend=67.32,75,1,_Spend=142.12
212,13,_Spend=142.12,20,-1,_Spend=124.31
212,13,_Spend=124.31,20,-1,_Spend=106.5
212,13,_Spend=106.5,163,0,_Spend=nan
214,26,_Spend=667.87,797,0,_Spend=667.87
214,26,_Spend=667.87,797,1,_Spend=1567.28
214,26,_Spend=1567.28,797,-1,_Spend=302.77
214,26,_Spend=302.77,797,0,_Spend=302.77
214,26,_Spend=302.77,797,1,_Spend=320.58
214,26,_Spend=320.58,797,1,_Spend=673.23
214,26,_Spend=673.23,446,-1,_Spend=284.96
214,26,_Spend=284.96,797,-1,_Spend=80.14
214,26,_Spend=80.14,797,1,_Spend=1033.35
214,26,_Spend=1033.35,797,-1,_Spend=596.63
214,26,_Spend=596.63,797,-1,_Spend=279.26
214,26,_Spend=279.26,797,-1,_Spend=231.17
214,26,_Spend=231.17,589,1,_Spend=302.77
214,26,_Spend=302.77,797,-1,_Spend=80.14
214,26,_Spend=80.14,797,1,_Spend=320.58
